Time (ms),Recording (a.u.)
19.87575287,-0.013729248
19.89658699,-0.011834972
19.91742111,-0.010000212
19.93825524,-0.008379088
19.95908936,-0.006530777
19.97992348,-0.004556681
20.0007576,-0.002872001
20.02159173,-0.001492126
20.04242585,4.10867E-05
20.06325997,0.002111063
20.08409409,0.003999815
20.10492822,0.005478475
20.12576234,0.006983194
20.14659646,0.008469023
20.16743058,0.010387861
20.18826471,0.012533762
20.20909883,0.014224362
20.22993295,0.015718697
20.25076707,0.017252006
20.2716012,0.01913115
20.29243532,0.021170728
20.31326944,0.022672843
20.33410356,0.023880027
20.35493769,0.025112117
20.37577181,0.026330316
20.39660593,0.027581377
20.41744005,0.028809369
20.43827418,0.030356791
20.4591083,0.032333657
20.47994242,0.033961218
20.50077654,0.035124086
20.52161067,0.036575492
20.54244479,0.038132619
20.56327891,0.039225429
20.58411303,0.040419616
20.60494716,0.041853517
20.62578128,0.043139637
20.6466154,0.04466413
20.66744952,0.046186522
20.68828365,0.04745717
20.70911777,0.04884335
20.72995189,0.050238166
20.75078601,0.051655136
20.77162014,0.052898552
20.79245426,0.053782105
20.81328838,0.054837428
20.8341225,0.0562368
20.85495663,0.057638787
20.87579075,0.058989339
20.89662487,0.060438167
20.91745899,0.062082995
20.93829312,0.063826963
20.95912724,0.065102562
20.97996136,0.066180691
21.00079548,0.067616433
21.02162961,0.068900988
21.04246373,0.070115402
21.06329785,0.071291029
21.08413197,0.072245836
21.1049661,0.073190026
21.12580022,0.073808454
21.14663434,0.074413292
21.16746846,0.075178623
21.18830259,0.075562716
21.20913671,0.075687736
21.22997083,0.07586398
21.25080495,0.07616058
21.27163908,0.076556377
21.2924732,0.077146441
21.31330732,0.07774312
21.33414144,0.078271553
21.35497557,0.079017773
21.37580969,0.079759166
21.39664381,0.08043085
21.41747793,0.081006393
21.43831206,0.081435129
21.45914618,0.081809603
21.4799803,0.082036726
21.50081442,0.082439005
21.52164855,0.082784325
21.54248267,0.08284007
21.56331679,0.083030775
21.58415091,0.083074681
21.60498504,0.083114222
21.62581916,0.083422117
21.64665328,0.083626904
21.6674874,0.083788089
21.68832153,0.084105566
21.70915565,0.084617957
21.72998977,0.08490555
21.75082389,0.084810719
21.77165802,0.084755056
21.79249214,0.084757566
21.81332626,0.084845789
21.83416038,0.084909499
21.85499451,0.084799968
21.87582863,0.084624052
21.89666275,0.08457984
21.91749687,0.084736288
21.938331,0.084618539
21.95916512,0.084540993
21.97999924,0.08490181
22.00083336,0.08524546
22.02166749,0.085622802
22.04250161,0.085926741
22.06333573,0.086030692
22.08416985,0.086237624
22.10500398,0.086493269
22.1258381,0.086613506
22.14667222,0.086600989
22.16750634,0.08677759
22.18834047,0.087127939
22.20917459,0.08710514
22.23000871,0.086742684
22.25084283,0.086479537
22.27167696,0.086373746
22.29251108,0.086496398
22.3133452,0.086606175
22.33417932,0.086356863
22.35501345,0.086293876
22.37584757,0.08640489
22.39668169,0.086383417
22.41751581,0.086324006
22.43834994,0.086018085
22.45918406,0.085985437
22.48001818,0.086173087
22.50085231,0.08613719
22.52168643,0.086088225
22.54252055,0.085664019
22.56335467,0.0854524
22.5841888,0.085553169
22.60502292,0.084915861
22.62585704,0.084058009
22.64669116,0.083314598
22.66752529,0.082588099
22.68835941,0.082037956
22.70919353,0.081148759
22.73002765,0.079997748
22.75086178,0.079196274
22.7716959,0.07858742
22.79253002,0.077538252
22.81336414,0.076152384
22.83419827,0.075036667
22.85503239,0.074227527
22.87586651,0.073531993
22.89670063,0.072648242
22.91753476,0.071490124
22.93836888,0.07037802
22.959203,0.069308221
22.98003712,0.06818305
23.00087125,0.067049488
23.02170537,0.065768942
23.04253949,0.064270005
23.06337361,0.06272693
23.08420774,0.061073042
23.10504186,0.059218109
23.12587598,0.057163637
23.1467101,0.055088259
23.16754423,0.053338364
23.18837835,0.051343992
23.20921247,0.049107529
23.23004659,0.047101669
23.25088072,0.044880878
